SnapshotDate,StoreID,ProductID,OnHandUnits,ReorderPoint,StockoutFlag
2024-08-18,8,311,34,43,0
2024-01-16,12,322,81,22,0
2024-02-15,3,284,64,31,0
2024-05-24,1,115,102,17,0
2024-03-23,17,161,33,58,0
2024-10-20,23,396,169,11,0
2024-04-18,4,398,104,24,0
2024-04-18,3,360,71,17,0
2024-03-15,11,114,236,10,0
2024-06-27,22,332,201,51,0
2024-01-09,15,394,3,32,0
2024-09-14,14,100,46,12,0
2024-09-03,30,122,52,56,0
2024-11-18,29,254,65,25,0
2024-08-04,5,354,62,45,0
2024-09-17,30,308,44,17,0
2024-02-23,26,400,212,18,0
2024-12-24,6,177,220,46,0
2024-05-29,29,12,208,24,0
2024-05-20,17,282,12,54,0
2024-04-15,27,290,23,53,0
2024-12-30,5,157,245,30,0
2024-06-27,19,185,226,42,0
2024-03-10,27,9,187,24,0
2024-10-28,15,91,107,17,0
2024-10-30,30,96,90,49,0
2024-02-09,30,296,11,13,0
2024-11-06,29,247,242,30,0
2024-03-03,7,268,101,42,0
2024-08-01,5,184,7,49,0
2024-12-24,7,381,220,58,0
2024-04-27,14,153,193,54,0
2024-06-30,9,338,227,51,0
2024-08-05,26,93,240,19,0
2024-11-09,16,235,221,58,0
2024-05-29,16,266,138,52,0
2024-02-09,26,305,243,50,0
2024-06-08,27,264,103,30,0
2024-05-26,9,238,67,13,0
2024-03-27,14,117,1,39,0
2024-08-15,21,334,145,37,0
2024-07-31,24,176,37,30,0
2024-04-26,1,62,24,24,0
2024-04-20,1,230,75,15,0
2024-10-24,28,139,28,17,0
2024-04-14,26,190,6,45,0
2024-10-20,26,30,156,32,0
2024-12-15,29,152,249,27,0
2024-11-13,28,186,197,35,0
2024-11-15,24,349,54,28,0
2024-11-11,21,73,14,24,0
2024-08-03,30,47,210,30,0
2024-12-21,11,132,67,46,0
2024-03-20,6,219,55,31,0
2024-06-08,19,17,112,36,0
2024-04-19,16,54,161,30,0
2024-05-26,12,120,197,46,0
2024-01-11,27,46,145,21,0
2024-03-22,23,382,71,56,0
2024-12-05,9,124,139,48,0
2024-01-19,16,333,38,39,0
2024-04-26,14,81,163,25,0
2024-05-17,10,380,80,40,0
2024-07-17,7,145,189,42,0
2024-04-27,28,54,131,29,0
2024-09-04,27,277,93,45,0
2024-08-19,25,257,88,51,0
2024-11-30,19,101,218,50,0
2024-10-11,17,98,223,12,0
2024-07-20,8,311,218,48,0
2024-01-29,14,366,159,39,0
2024-04-21,1,331,159,33,0
2024-12-09,13,137,91,52,0
2024-06-13,18,94,18,33,0
2024-09-10,15,128,203,33,0
2024-04-07,13,385,10,22,0
2024-09-03,19,309,236,24,0
2024-04-30,5,333,58,54,0
2024-11-13,5,61,16,55,0
2024-05-03,12,131,241,17,0
2024-12-05,24,338,224,48,0
2024-10-09,6,130,22,41,0
2024-08-06,18,24,63,52,0
2024-06-08,29,218,176,42,0
2024-08-15,11,318,238,47,0
2024-09-02,2,376,7,23,0
2024-02-04,17,34,247,12,0
2024-06-27,18,323,138,39,0
2024-05-01,28,331,46,26,0
2024-10-23,16,45,192,57,0
2024-09-30,25,78,129,28,0
2024-05-30,13,345,188,55,0
2024-08-04,30,388,231,44,0
2024-09-28,24,381,204,43,0
2024-10-08,27,210,146,19,0
2024-09-27,23,23,108,50,0
2024-10-17,4,333,54,48,0
2024-05-24,5,13,55,23,0
2024-05-17,20,268,34,32,0
2024-12-10,4,104,148,29,0
2024-11-03,13,385,116,53,0
2024-12-19,6,362,145,36,0
2024-10-21,22,365,136,13,0
2024-02-07,18,246,173,51,0
2024-08-14,16,181,165,58,0
2024-01-20,24,269,71,50,0
2024-03-04,13,169,26,16,0
2024-12-17,23,320,219,15,0
2024-07-02,13,40,66,37,0
2024-12-24,29,396,102,59,0
2024-02-11,19,9,210,26,0
2024-07-25,19,285,129,15,0
2024-02-13,3,29,155,42,0
2024-04-06,20,164,159,56,0
2024-12-27,27,256,98,18,0
2024-10-28,18,133,146,49,0
2024-10-21,27,187,129,58,0
2024-02-11,10,174,127,10,0
2024-08-11,25,153,211,34,0
2024-01-12,11,185,143,49,0
2024-12-14,1,269,31,19,0
2024-07-14,23,130,133,11,0
2024-06-13,21,300,89,54,0
2024-05-18,28,214,122,40,0
2024-12-28,9,108,188,31,0
2024-03-25,8,8,226,20,0
2024-02-05,25,39,94,21,0
2024-04-27,14,199,102,34,0
2024-05-01,22,292,211,45,0
2024-06-05,15,15,64,51,0
2024-05-18,7,269,118,45,0
2024-04-10,28,99,144,37,0
2024-07-03,2,300,144,22,0
2024-04-19,26,200,194,45,0
2024-05-09,2,105,121,56,0
2024-08-07,28,164,196,18,0
2024-11-05,18,27,103,42,0
2024-03-09,3,9,201,36,0
2024-02-23,7,59,139,37,0
2024-02-14,8,32,184,24,0
2024-08-26,1,94,10,16,0
2024-01-08,11,118,49,57,0
2024-08-25,14,257,189,53,0
2024-10-05,23,61,208,17,0
2024-07-14,5,72,104,54,0
2024-07-13,5,351,247,48,0
2024-08-01,24,337,117,11,0
2024-02-07,28,29,126,42,0
2024-10-12,1,169,39,20,0
2024-01-28,15,138,61,37,0
2024-12-25,8,48,189,35,0
2024-01-27,4,180,93,16,0
2024-11-29,9,100,213,29,0
2024-09-27,22,153,66,55,0
2024-02-04,13,124,143,40,0
2024-07-01,10,366,205,32,0
2024-06-02,23,90,53,47,0
2024-04-03,20,161,169,39,0
2024-05-01,26,387,240,29,0
2024-09-08,27,58,136,22,0
2024-06-02,26,250,14,34,0
2024-01-13,11,165,157,55,0
2024-08-10,1,370,138,41,0
2024-02-17,15,314,174,15,0
2024-05-02,26,310,44,42,0
2024-03-30,7,93,25,58,0
2024-02-24,12,16,2,12,0
2024-01-05,10,37,71,38,0
2024-09-16,28,214,117,16,0
2024-09-19,3,108,245,19,0
2024-09-08,17,45,71,49,0
2024-01-31,4,398,107,50,0
2024-07-27,11,22,186,45,0
2024-02-16,23,175,234,12,0
2024-05-28,11,394,32,33,0
2024-10-09,25,352,40,54,0
2024-01-14,1,46,28,22,0
2024-02-28,30,166,17,54,0
2024-05-24,22,175,59,44,0
2024-08-10,5,182,96,16,0
2024-10-23,22,192,36,19,0
2024-01-04,28,198,107,44,0
2024-08-17,7,325,139,45,0
2024-07-29,8,90,79,25,0
2024-08-23,9,273,194,21,0
2024-09-28,13,227,10,56,0
2024-08-23,20,30,64,21,0
2024-07-06,21,313,215,48,0
2024-12-13,10,332,178,29,0
2024-12-22,15,190,39,29,0
2024-12-25,14,198,171,48,0
2024-01-12,23,281,119,57,0
2024-09-22,15,145,125,37,0
2024-02-20,17,375,79,27,0
2024-07-26,22,163,174,23,0
2024-07-18,9,311,195,54,0
2024-04-04,20,116,42,37,0
2024-07-30,18,183,179,11,0
2024-05-19,11,78,25,35,0
2024-01-28,26,241,193,35,0
2024-12-15,26,119,146,50,0
2024-08-04,29,23,46,39,0
2024-04-09,21,19,64,14,0
2024-08-05,25,356,171,56,0
2024-11-01,25,278,17,39,0
2024-08-08,20,211,214,59,0
2024-03-04,13,379,131,30,0
2024-05-18,28,3,124,52,0
2024-02-17,8,139,98,36,0
2024-12-27,29,356,69,15,0
2024-03-29,1,391,16,38,0
2024-01-30,28,223,95,56,0
2024-09-27,5,399,12,45,0
2024-12-06,4,180,161,59,0
2024-09-07,8,253,166,49,0
2024-03-01,7,98,40,50,0
2024-11-26,18,205,107,30,0
2024-04-14,22,389,142,56,0
2024-04-03,29,177,137,57,0
2024-12-21,5,369,86,12,0
2024-09-27,7,246,82,26,0
2024-04-24,18,65,101,35,0
2024-09-22,7,71,8,36,0
2024-01-11,14,306,89,26,0
2024-10-10,29,171,202,34,0
2024-12-30,17,389,4,29,0
2024-09-04,2,394,152,12,0
2024-03-12,30,315,225,33,0
2024-12-01,27,392,64,46,0
2024-09-15,1,162,13,57,0
2024-06-12,3,325,201,55,0
2024-08-05,14,263,22,52,0
2024-05-25,13,71,168,41,0
2024-01-02,12,148,152,45,0
2024-08-26,8,379,164,20,0
2024-12-25,22,355,29,20,0
2024-03-14,26,262,239,24,0
2024-11-03,6,15,147,51,0
2024-07-26,24,243,113,38,0
2024-01-07,18,375,200,47,0
2024-09-14,25,159,96,45,0
2024-01-11,21,388,220,13,0
2024-08-05,2,139,179,39,0
2024-08-14,9,352,249,50,0
2024-04-20,7,35,157,55,0
2024-07-06,12,298,117,58,0
2024-12-23,18,241,34,11,0
2024-01-28,26,310,44,44,0
2024-03-29,13,240,75,26,0
2024-03-07,6,12,1,12,0
2024-05-12,3,304,194,59,0
2024-05-11,27,285,224,52,0
2024-11-27,19,86,234,28,0
2024-10-22,22,290,122,43,0
2024-06-10,14,164,171,18,0
2024-10-25,26,252,198,49,0
2024-03-20,27,28,177,19,0
2024-03-02,6,4,48,48,0
2024-11-08,15,82,214,18,0
2024-06-29,29,188,234,18,0
2024-12-11,17,264,202,13,0
2024-08-16,6,326,69,58,0
2024-07-24,6,118,238,20,0
2024-07-15,23,124,11,18,0
2024-07-20,6,105,130,23,0
2024-07-06,21,178,44,23,0
2024-10-09,18,266,132,41,0
2024-12-08,1,11,72,23,0
2024-05-29,23,188,12,17,0
2024-05-07,1,102,206,47,0
2024-08-01,25,326,39,39,0
2024-01-17,13,66,16,46,0
2024-07-18,24,267,20,26,0
2024-05-14,25,329,56,48,0
2024-01-02,2,397,117,28,0
2024-10-08,2,16,112,50,0
2024-12-09,8,300,247,29,0
2024-04-05,19,328,61,37,0
2024-06-11,30,90,169,38,0
2024-08-06,30,268,31,11,0
2024-01-02,10,124,91,32,0
2024-01-09,22,399,62,52,0
2024-08-24,11,19,4,49,0
2024-07-17,17,172,119,27,0
2024-12-27,1,7,155,36,0
2024-04-22,4,273,12,54,0
2024-09-23,15,80,48,17,0
2024-06-28,13,158,62,13,0
2024-02-28,12,381,75,23,0
2024-01-10,7,4,38,20,0
2024-03-02,29,234,183,31,0
2024-09-24,28,86,124,37,0
2024-12-09,17,307,70,10,0
2024-03-19,21,321,141,58,0
2024-02-06,6,8,181,39,0
2024-10-12,9,14,15,47,0
2024-06-29,10,122,222,37,0
2024-07-11,28,219,152,15,0
2024-11-10,17,320,85,27,0
2024-05-05,12,275,84,15,0
2024-08-31,28,115,74,40,0
2024-06-26,5,104,162,38,0
2024-11-07,8,32,92,30,0
2024-12-27,30,373,62,28,0
2024-07-28,26,209,107,43,0
2024-05-18,3,346,30,53,0
2024-05-25,10,251,174,24,0
2024-07-29,20,372,82,38,0
2024-11-07,21,32,231,50,0
2024-04-22,27,243,153,39,0
2024-03-05,7,390,201,38,0
2024-08-04,8,165,30,30,0
2024-04-29,8,127,171,39,0
2024-05-25,21,206,125,27,0
2024-03-25,12,365,76,24,0
2024-10-05,29,57,199,37,0
2024-06-20,28,315,11,19,0
2024-09-19,5,205,86,42,0
2024-01-07,26,180,160,17,0
2024-01-10,27,295,65,11,0
2024-02-04,7,198,128,40,0
2024-03-27,3,55,117,41,0
2024-02-16,9,152,187,28,0
2024-06-24,12,335,223,16,0
2024-06-28,12,332,191,43,0
2024-08-19,19,30,20,59,0
2024-05-21,18,32,195,25,0
2024-10-15,9,386,206,46,0
2024-04-06,17,49,77,59,0
2024-11-11,23,344,213,33,0
2024-06-03,1,280,55,12,0
2024-11-03,21,214,108,45,0
2024-02-24,5,372,35,43,0
2024-09-19,1,155,98,16,0
2024-05-30,10,265,95,31,0
2024-02-01,23,208,122,50,0
2024-05-20,7,368,20,47,0
2024-06-04,15,315,32,34,0
2024-08-09,23,10,231,31,0
2024-08-11,19,38,108,10,0
2024-08-24,16,35,76,22,0
2024-02-28,13,310,108,12,0
2024-02-25,25,383,135,49,0
2024-05-22,29,293,174,57,0
2024-09-16,17,94,150,47,0
2024-02-27,25,54,206,27,0
2024-03-11,11,157,73,26,0
2024-01-08,23,164,222,47,0
2024-01-29,30,97,13,29,0
2024-12-12,22,131,245,46,0
2024-07-03,29,373,170,37,0
2024-01-06,4,41,192,44,0
2024-08-22,17,142,230,51,0
2024-08-04,29,382,187,59,0
2024-03-06,10,133,184,33,0
2024-07-15,8,27,206,22,0
2024-11-23,18,63,122,47,0
2024-04-14,27,323,188,12,0
2024-10-30,20,285,99,16,0
2024-12-07,25,236,127,13,0
2024-03-29,13,281,141,20,0
2024-03-20,21,251,246,23,0
2024-10-25,12,241,13,49,0
2024-03-19,11,207,89,14,0
2024-07-29,8,244,114,26,0
2024-04-06,26,194,149,47,0
2024-11-02,23,242,236,13,0
2024-02-29,13,346,229,45,0
2024-04-04,4,119,139,40,0
2024-01-15,28,266,59,41,0
2024-01-09,1,208,231,11,0
2024-11-25,6,23,169,11,0
2024-02-27,2,201,121,41,0
2024-01-31,4,384,215,24,0
2024-03-31,12,317,91,12,0
2024-12-17,4,195,19,30,0
2024-12-19,15,301,147,53,0
2024-09-28,8,347,123,14,0
2024-08-29,1,366,138,57,0
2024-03-18,12,156,209,11,0
2024-11-13,24,364,164,33,0
2024-10-12,21,3,169,19,0
2024-08-12,22,216,229,46,0
2024-10-19,24,66,56,40,0
2024-09-15,23,172,170,21,0
2024-12-13,14,248,194,12,0
2024-04-26,8,311,91,22,0
2024-04-11,29,23,181,41,0
2024-05-17,30,234,213,21,0
2024-08-26,13,45,31,59,0
2024-10-09,30,229,173,56,0
2024-06-01,8,198,230,36,0
2024-10-20,14,395,160,57,0
2024-03-10,27,123,173,16,0
2024-02-06,22,352,30,34,0
2024-12-12,12,138,201,49,0
2024-04-26,21,154,17,42,0
2024-01-09,15,217,183,13,0
2024-04-08,30,217,120,31,0
2024-08-20,4,309,207,42,0
2024-03-18,14,300,0,47,1
2024-07-14,1,339,94,51,0
2024-03-12,15,164,79,16,0
2024-05-13,5,200,2,14,0
2024-10-26,7,350,151,53,0
2024-08-02,25,325,56,54,0
2024-12-21,22,76,100,34,0
2024-12-15,15,48,203,52,0
2024-12-29,28,142,20,16,0
2024-04-18,24,156,132,57,0
2024-08-26,28,20,169,30,0
2024-07-23,3,369,66,39,0
2024-01-19,27,296,131,14,0
2024-12-22,4,189,222,31,0
2024-04-18,20,117,51,25,0
2024-01-26,25,332,100,52,0
2024-10-05,20,192,113,40,0
2024-12-24,22,194,27,20,0
2024-07-04,3,179,211,25,0
2024-06-02,15,397,0,14,1
2024-11-21,19,324,147,42,0
2024-03-09,10,47,168,46,0
2024-08-29,20,69,136,33,0
2024-06-15,9,21,122,27,0
2024-11-02,9,203,226,23,0
2024-05-07,26,239,5,14,0
2024-09-07,20,159,16,12,0
2024-01-03,24,365,39,21,0
2024-07-04,8,153,23,49,0
2024-09-01,16,138,26,56,0
2024-09-07,25,92,190,21,0
2024-06-14,23,251,8,35,0
2024-08-25,10,300,46,11,0
2024-09-09,7,246,174,17,0
2024-11-16,1,30,161,45,0
2024-09-02,2,258,171,57,0
2024-11-16,22,237,210,43,0
2024-06-01,26,146,38,13,0
2024-01-15,21,210,150,54,0
2024-11-15,29,67,247,20,0
2024-01-08,8,73,206,15,0
2024-11-20,7,164,234,44,0
2024-08-08,30,23,227,10,0
2024-03-29,23,282,18,41,0
2024-03-07,27,87,90,45,0
2024-05-29,1,216,21,14,0
2024-09-28,9,342,51,49,0
2024-06-30,25,373,193,52,0
2024-09-06,9,289,204,35,0
2024-03-05,22,383,56,11,0
2024-02-27,21,360,110,48,0
2024-10-20,16,87,121,55,0
2024-10-28,27,122,181,26,0
2024-08-04,21,121,101,24,0
2024-04-30,6,244,155,31,0
2024-02-29,23,99,244,21,0
2024-02-19,3,84,20,44,0
2024-01-08,22,189,46,56,0
2024-11-03,23,56,53,50,0
2024-12-24,29,49,57,27,0
2024-10-11,20,339,211,50,0
2024-01-02,15,98,46,20,0
2024-01-27,14,257,187,13,0
2024-08-18,29,175,55,21,0
2024-03-22,11,191,243,56,0
2024-02-09,29,113,99,19,0
2024-05-01,6,87,160,42,0
2024-04-06,4,237,236,22,0
2024-05-12,14,29,148,31,0
2024-09-14,11,121,159,35,0
2024-06-12,24,383,208,34,0
2024-05-02,9,325,7,25,0
2024-07-03,30,112,116,31,0
2024-07-08,11,217,13,10,0
2024-11-21,19,245,243,34,0
2024-05-06,18,336,76,26,0
2024-01-02,11,332,235,59,0
2024-05-27,21,98,96,15,0
2024-03-14,16,13,18,28,0
2024-06-15,14,317,204,21,0
2024-06-26,2,187,243,23,0
2024-04-30,20,373,108,44,0
2024-04-05,8,30,92,16,0
2024-06-27,11,120,24,54,0
2024-06-17,26,1,128,36,0
2024-12-01,10,273,242,50,0
2024-04-14,7,136,29,54,0
2024-05-04,7,124,52,55,0
2024-03-23,11,359,182,33,0
2024-08-11,25,112,91,38,0
2024-09-13,12,338,18,30,0
2024-01-05,14,373,47,10,0
2024-06-13,2,304,104,52,0
2024-04-14,5,221,230,20,0
2024-02-15,28,247,243,20,0
2024-10-27,16,292,61,36,0
2024-11-16,21,399,90,37,0
2024-08-18,8,358,164,44,0
2024-08-18,4,211,138,46,0
2024-10-08,2,70,240,30,0
2024-08-17,19,197,235,25,0
2024-08-31,7,169,195,45,0
2024-03-12,24,248,164,25,0
2024-08-15,23,151,2,44,0
2024-11-12,3,63,18,37,0
2024-02-19,9,269,114,17,0
2024-04-05,23,341,211,38,0
2024-11-11,13,239,181,35,0
2024-06-01,27,282,136,58,0
2024-04-08,8,87,127,32,0
2024-09-04,6,83,129,45,0
2024-05-14,20,174,7,56,0
2024-02-16,2,196,32,44,0
2024-12-01,12,327,181,29,0
2024-09-13,12,192,203,34,0
2024-04-13,15,308,173,41,0
2024-09-06,10,302,41,28,0
2024-07-08,14,328,202,23,0
2024-07-23,24,46,195,51,0
2024-05-17,9,318,109,33,0
2024-08-30,10,149,113,38,0
2024-07-25,5,265,224,43,0
2024-07-25,17,1,215,39,0
2024-03-25,23,329,114,33,0
2024-11-30,10,326,188,38,0
2024-02-28,19,275,130,10,0
2024-08-25,12,138,195,57,0
2024-08-21,12,290,173,47,0
2024-07-23,23,256,165,34,0
2024-05-13,7,190,58,55,0
2024-11-25,29,168,71,33,0
2024-07-19,8,214,65,38,0
2024-11-05,13,246,116,44,0
2024-10-08,11,125,117,53,0
2024-12-22,12,173,112,34,0
2024-10-31,25,134,202,48,0
2024-11-29,9,315,207,36,0
2024-08-21,20,31,246,14,0
2024-03-04,23,396,166,35,0
2024-08-15,15,201,167,28,0
2024-11-18,28,351,99,13,0
2024-10-07,28,266,114,20,0
2024-09-03,7,119,170,30,0
2024-07-01,23,151,144,34,0
2024-09-18,19,118,134,42,0
2024-06-29,16,271,6,31,0
2024-01-24,3,178,89,17,0
2024-01-18,22,188,162,18,0
2024-09-26,22,30,173,36,0
2024-10-20,19,334,158,47,0
2024-01-19,28,122,66,24,0
2024-02-02,4,289,171,40,0
2024-01-29,4,314,28,49,0
2024-07-21,13,173,52,23,0
2024-02-11,10,126,13,50,0
2024-12-16,22,385,243,20,0
2024-07-22,14,90,101,56,0
2024-05-19,28,196,89,11,0
2024-04-12,19,278,142,59,0
2024-04-15,28,293,23,17,0
2024-03-17,22,395,90,47,0
2024-02-17,1,345,108,40,0
2024-08-09,8,254,110,53,0
2024-09-07,24,227,147,27,0
2024-11-14,14,354,225,30,0
2024-02-13,27,96,52,16,0
2024-05-29,27,372,80,26,0
2024-06-15,14,128,114,23,0
2024-01-10,26,207,117,20,0
2024-07-16,12,157,70,27,0
2024-07-06,25,277,24,43,0
2024-11-23,3,283,133,29,0
2024-06-19,29,340,199,31,0
2024-08-24,15,145,86,56,0
2024-12-07,17,86,60,30,0
2024-04-24,3,182,247,32,0
2024-06-25,3,141,220,15,0
2024-05-01,16,199,43,56,0
2024-01-24,30,220,218,45,0
2024-01-08,6,70,2,34,0
2024-10-10,2,307,118,12,0
2024-10-19,29,134,197,28,0
2024-07-09,15,155,157,53,0
2024-11-27,6,145,69,53,0
2024-03-10,29,338,226,15,0
2024-11-14,17,26,11,34,0
2024-06-19,10,396,238,27,0
2024-03-16,1,134,64,31,0
2024-11-22,11,400,199,26,0
2024-11-03,29,7,156,11,0
2024-08-23,17,119,60,47,0
2024-07-02,9,389,178,34,0
2024-11-06,14,258,44,43,0
2024-02-12,9,59,248,11,0
2024-11-11,8,242,157,47,0
2024-08-06,18,145,230,12,0
2024-03-03,28,238,205,11,0
2024-09-09,18,296,127,53,0
2024-02-04,22,149,241,45,0
2024-05-21,2,26,77,56,0
2024-11-15,16,254,120,14,0
2024-07-09,5,126,227,27,0
2024-09-10,9,243,113,57,0
2024-02-21,6,350,98,37,0
2024-12-21,15,117,235,33,0
2024-03-07,16,5,99,53,0
2024-04-20,20,373,131,20,0
2024-11-27,12,26,50,20,0
2024-06-23,18,252,211,49,0
2024-12-02,3,272,103,44,0
2024-12-21,20,121,28,40,0
2024-11-14,22,53,45,54,0
2024-08-13,13,24,148,25,0
2024-01-08,5,363,193,50,0
2024-02-07,6,329,134,35,0
2024-09-09,15,192,28,21,0
2024-05-06,25,335,66,22,0
2024-10-03,28,252,10,53,0
2024-12-18,2,145,236,23,0
2024-04-23,16,130,180,58,0
2024-11-08,7,297,102,27,0
2024-08-12,26,169,104,40,0
2024-04-21,30,148,161,25,0
2024-04-30,6,153,91,20,0
2024-02-28,19,203,201,52,0
2024-06-17,9,379,87,56,0
2024-04-01,11,60,235,38,0
2024-08-03,1,100,228,34,0
2024-06-04,5,5,180,27,0
2024-10-29,4,143,58,25,0
2024-05-02,13,126,52,47,0
2024-01-08,22,362,140,50,0
2024-03-15,12,212,79,21,0
2024-06-21,25,345,36,30,0
2024-12-08,24,261,70,16,0
2024-09-05,6,63,178,53,0
2024-07-07,7,147,236,21,0
2024-10-14,6,141,74,49,0
2024-05-26,19,256,192,25,0
2024-06-07,10,169,150,14,0
2024-09-25,18,375,8,59,0
2024-06-25,15,147,182,44,0
2024-01-16,22,395,196,37,0
2024-09-12,24,251,13,48,0
2024-10-15,16,133,47,43,0
2024-02-01,12,5,157,35,0
2024-06-12,17,263,145,21,0
2024-05-24,14,89,200,40,0
2024-04-15,13,35,192,27,0
2024-06-20,20,380,242,50,0
2024-07-07,11,139,2,41,0
2024-04-07,18,249,46,43,0
2024-07-20,2,4,29,34,0
2024-12-18,19,385,190,46,0
2024-07-27,19,24,103,48,0
2024-01-08,15,99,113,27,0
2024-04-16,9,315,128,15,0
2024-02-23,29,220,236,29,0
2024-03-03,26,67,123,25,0
2024-07-30,20,395,183,19,0
2024-07-07,6,344,247,28,0
2024-10-16,24,325,174,44,0
2024-04-25,23,92,43,20,0
2024-06-16,5,214,217,50,0
2024-10-23,9,201,2,41,0
2024-09-12,3,296,186,26,0
2024-01-14,5,52,140,31,0
2024-04-15,4,397,20,55,0
2024-09-22,18,43,188,38,0
2024-09-29,28,101,165,44,0
2024-07-24,3,15,161,11,0
2024-03-15,15,381,174,47,0
2024-11-09,4,363,104,40,0
2024-03-05,9,157,124,29,0
2024-12-20,27,12,190,31,0
2024-05-27,29,131,194,42,0
2024-12-09,2,149,141,58,0
2024-02-08,10,307,23,53,0
2024-11-24,11,33,111,13,0
2024-04-21,4,68,39,19,0
2024-03-01,9,11,133,52,0
2024-11-30,30,261,204,40,0
2024-08-27,19,190,199,45,0
2024-04-12,9,247,145,40,0
2024-09-20,12,80,95,46,0
2024-07-20,16,193,35,43,0
2024-11-08,17,219,241,47,0
2024-12-25,16,365,130,49,0
2024-09-06,22,103,101,47,0
2024-10-08,5,363,90,42,0
2024-03-14,7,367,89,17,0
2024-03-05,7,135,211,37,0
2024-05-13,30,52,33,11,0
2024-10-31,4,122,177,25,0
2024-09-03,25,94,121,33,0
2024-12-16,27,368,190,14,0
2024-07-19,26,119,85,21,0
2024-05-17,3,177,16,38,0
2024-01-20,18,390,161,14,0
2024-06-22,29,222,197,41,0
2024-06-28,9,293,204,55,0
2024-06-01,3,383,91,21,0
2024-07-15,29,354,52,13,0
2024-08-19,18,150,74,42,0
2024-05-27,2,98,99,25,0
2024-09-03,24,117,126,55,0
2024-11-01,11,48,51,49,0
2024-03-24,7,338,129,16,0
2024-06-11,8,247,60,16,0
2024-07-23,22,199,109,40,0
2024-12-11,9,395,145,29,0
2024-02-29,24,195,77,27,0
2024-01-14,22,253,230,33,0
2024-10-20,25,360,13,24,0
2024-02-21,9,326,93,39,0
2024-03-31,6,3,69,47,0
2024-08-09,2,179,120,12,0
2024-04-01,20,235,213,26,0
2024-06-17,30,101,67,15,0
2024-03-30,28,113,187,39,0
2024-12-15,17,244,23,33,0
2024-06-10,16,4,217,23,0
2024-08-01,23,267,149,47,0
2024-01-30,28,40,94,24,0
2024-05-22,16,392,10,33,0
2024-06-07,25,356,193,31,0
2024-04-10,26,232,23,16,0
2024-10-10,11,283,14,32,0
2024-06-24,17,270,182,17,0
2024-08-07,8,90,176,30,0
2024-11-21,7,291,11,44,0
2024-12-14,19,61,50,11,0
2024-04-30,30,363,34,35,0
2024-01-14,30,22,112,21,0
2024-05-17,25,297,4,35,0
2024-02-04,8,14,225,41,0
2024-05-24,23,272,215,53,0
2024-10-16,26,176,125,15,0
2024-11-09,4,104,240,52,0
2024-02-11,29,386,50,23,0
2024-08-31,3,327,225,42,0
2024-05-22,26,234,102,37,0
2024-12-24,27,24,104,26,0
2024-07-21,29,96,190,31,0
2024-05-19,20,201,85,46,0
2024-11-20,5,190,189,41,0
2024-07-19,11,319,2,50,0
2024-01-07,22,391,200,40,0
2024-08-18,6,325,13,55,0
2024-06-22,8,204,31,59,0
2024-12-11,22,374,223,52,0
2024-03-12,29,19,151,57,0
2024-02-23,17,58,238,57,0
2024-02-18,12,285,31,41,0
2024-04-17,30,265,164,31,0
2024-09-05,10,55,139,26,0
2024-07-28,16,176,239,14,0
2024-08-08,11,104,9,52,0
2024-08-20,1,247,132,17,0
2024-05-24,5,396,140,16,0
2024-09-15,13,356,20,28,0
2024-07-28,27,99,9,42,0
2024-05-17,18,214,49,52,0
2024-07-02,8,79,245,59,0
2024-07-28,15,189,127,12,0
2024-10-19,25,83,103,11,0
2024-09-09,13,232,36,17,0
2024-10-29,9,142,106,54,0
2024-04-16,9,92,13,55,0
2024-04-23,20,159,220,40,0
2024-10-28,23,390,11,32,0
2024-05-16,23,10,118,32,0
2024-09-07,18,362,30,20,0
2024-07-28,9,271,238,22,0
2024-06-05,20,390,162,52,0
2024-07-09,24,272,58,25,0
2024-01-10,27,53,186,42,0
2024-08-25,7,144,128,34,0
2024-07-02,3,164,108,59,0
2024-01-22,23,133,81,53,0
2024-05-21,11,63,225,39,0
2024-12-10,5,328,198,54,0
2024-10-19,10,85,122,18,0
2024-01-22,9,299,188,42,0
2024-04-14,14,262,127,51,0
2024-04-01,27,247,108,25,0
2024-09-18,5,257,170,30,0
2024-11-29,15,236,150,38,0
2024-09-24,8,282,72,10,0
2024-02-05,17,196,158,35,0
2024-09-02,4,283,223,37,0
2024-12-14,22,275,211,22,0
2024-04-28,26,177,249,27,0
2024-02-05,4,260,21,35,0
2024-07-31,5,337,204,54,0
2024-10-17,26,99,84,34,0
2024-05-29,22,317,139,50,0
2024-01-12,9,325,81,46,0
2024-11-25,1,179,206,40,0
2024-02-10,4,285,63,58,0
2024-08-24,7,196,177,23,0
2024-01-20,10,393,19,57,0
2024-10-21,18,94,2,55,0
2024-08-22,10,357,168,16,0
2024-01-09,19,217,94,27,0
2024-12-19,19,85,135,30,0
2024-02-04,8,40,58,12,0
2024-11-01,10,170,158,56,0
2024-09-06,7,95,41,42,0
2024-11-16,22,128,115,37,0
2024-08-18,26,313,88,44,0
2024-04-05,20,288,31,39,0
2024-07-27,25,57,112,30,0
2024-07-08,18,369,197,14,0
2024-08-16,21,69,166,42,0
2024-08-21,2,135,22,47,0
2024-04-12,19,263,23,58,0
2024-09-02,12,147,179,38,0
2024-08-25,12,269,130,27,0
2024-08-09,1,220,49,40,0
2024-12-03,19,152,110,26,0
